,uid,bid,rating
188922,41667,0380719185,8
188929,41667,0399138250,5
188931,41667,0399143904,3
188937,41667,0440221471,5
188976,41667,0971880107,1
189061,41700,0140071814,10
189063,41700,0140279288,7
189101,41700,3257227809,8
189102,41700,3257229909,7
189180,41700,3442452643,9
189304,41700,3596122279,4
189311,41700,3596282225,9
189501,41757,0449221490,6
189508,41757,0517580497,7
189515,41757,0553250426,8
189517,41757,0553280945,8
189526,41757,0671004573,8
189532,41757,0671888587,6
189535,41757,0684859734,9
189538,41757,0743233468,9
189541,41757,0743456866,6
189566,41757,0971880107,5
189578,41760,0345417623,9
189581,41760,0380789035,4
189584,41760,0452283442,7
189587,41760,0671027387,7
189591,41760,0679432477,7
189612,41781,0060934417,10
189614,41781,0061015725,9
189618,41781,0061099708,5
189621,41781,0310205719,10
189624,41781,0312306326,7
189627,41781,0312950586,9
189631,41781,0312982518,9
189632,41781,0312982615,8
189633,41781,0316666343,10
189635,41781,0345335406,5
189638,41781,034540761X,9
189639,41781,0345423097,9
189650,41781,0375719180,8
189653,41781,0380726815,6
189657,41781,0385323638,7
189666,41781,0425140032,7
189669,41781,0425192032,9
189679,41781,044023722X,9
189684,41781,0446608890,7
189686,41781,0446610038,5
189704,41781,0515119784,8
189705,41781,0515132020,5
189707,41781,0515135062,8
189711,41781,0553106651,7
189716,41781,055357258X,7
189720,41781,0553582755,10
189727,41781,0671028375,8
189728,41781,0671034006,8
189731,41781,0671867318,7
189737,41781,0743411358,10
189740,41781,0786868716,9
189756,41781,1400034779,6
189948,41841,0020198906,7
189949,41841,0060263857,8
189951,41841,0060502258,7
189959,41841,0062548662,7
189969,41841,0140062718,7
189982,41841,0141007338,8
189984,41841,0142000205,7
190000,41841,0312264372,7
190001,41841,0312278586,6
190005,41841,0316154067,5
190010,41841,0316899984,7
190017,41841,0345391055,3
190022,41841,0345443284,6
190025,41841,0375701214,7
190027,41841,0375707972,3
190029,41841,0375727345,8
190037,41841,0380789019,7
190045,41841,0385505833,7
190062,41841,044020562X,8
190065,41841,0440225701,9
190069,41841,0440241073,9
190073,41841,0440407524,7
190086,41841,0441172717,5
190091,41841,0446605239,3
190092,41841,0446608602,8
190105,41841,0449203794,7
190159,41841,0590629794,6
190160,41841,0590634275,10
190173,41841,0671004107,9
190197,41841,0676973655,6
190199,41841,067976402X,6
190223,41841,0771055706,10
190409,41911,0061031844,7
190410,41911,0345313860,9
190411,41911,0345337662,7
190412,41911,0345351525,10
190413,41911,034538475X,9
190414,41911,0345409671,10
190415,41911,0345422384,8
190416,41911,0345422392,8
190418,41911,0399501487,6
190422,41911,0553573136,8
190423,41911,0671704184,8
190483,41985,0062502182,8
190484,41985,0140293248,3
190486,41985,0425129586,5
190487,41985,0786881887,6
190488,41985,0786889209,6
190597,42093,0060987049,9
190599,42093,0061009059,9
190612,42093,015100692X,9
190624,42093,0312971346,10
190625,42093,0312976275,9
190638,42093,0380789035,10
190645,42093,0380977788,9
190647,42093,0385495641,10
190648,42093,038549744X,8
190652,42093,0393317552,7
190655,42093,0425148297,3
190656,42093,0425173895,8
190662,42093,0441304834,4
190679,42093,0553562738,10
190684,42093,0670030643,9
190687,42093,0671001795,9
190702,42093,0743237196,10
190710,42093,0811801802,9
190711,42093,0811811409,7
190715,42093,0877017883,10
190735,42099,006101351X,10
190738,42099,0140348107,10
190739,42099,014034893X,10
190742,42099,034540288X,10
190743,42099,0399501487,10
190748,42099,0553296981,10
191065,42323,0060196092,8
191077,42323,0373834365,7
191086,42323,0399147195,10
191088,42323,0399149155,10
191092,42323,0446310786,10
191093,42323,0446530387,8
191098,42323,0525947299,10
191099,42323,055309999X,9
191103,42323,0553107240,9
191104,42323,0553107305,9
191106,42323,0670031062,8
191117,42323,0971766711,5
191189,42372,0060558865,9
191191,42372,0345417623,8
191192,42372,0425163407,10
191194,42372,0440225701,10
191195,42372,051513175X,9
191197,42372,0609807900,9
191599,42408,0385335482,9
191600,42408,0385335881,9
191603,42408,0440235596,9
191605,42408,0451203771,7
191608,42408,0671021001,4
191614,42410,0060008776,5
191617,42410,0061031410,7
191618,42410,0312291639,8
191619,42410,0312305060,5
191621,42410,0345413903,9
191622,42410,0375702709,6
191623,42410,0375726403,7
191625,42410,0425178765,7
191628,42410,0440236703,7
191631,42410,0553572326,8
191635,42410,0767905385,9
191636,42410,0786886307,9
191646,42419,0060930187,9
191648,42419,0060987049,10
191665,42419,0316666343,8
191667,42419,0345370775,10
191669,42419,0380814021,10
191670,42419,0385490445,8
191672,42419,0385498802,6
191680,42419,0671021001,8
191683,42419,0743418174,8
191730,42450,014023313X,10
191741,42450,0425144429,7
191743,42450,0441790348,9
191753,42450,0679720200,5
191755,42450,0886773741,8
191772,42458,0312978367,9
191773,42458,0312980140,9
191774,42458,0312982518,7
191778,42458,0345402871,10
191779,42458,034543448X,8
191781,42458,0373244487,8
191782,42458,0373484429,8
191791,42458,0385658117,8
191793,42458,0399141928,7
191799,42458,0425182908,4
191803,42458,0440210690,8
191804,42458,0440213991,8
191805,42458,0440217520,8
191806,42458,0440220602,7
191811,42458,0446602620,10
191812,42458,0446603716,8
191815,42458,0446667900,9
191817,42458,0449219615,6
191821,42458,0515111279,9
191828,42458,0553813021,8
191831,42458,0671011367,8
191838,42458,0671793543,8
191929,42466,0312995423,7
191934,42466,0330489461,6
191938,42466,0373250185,7
191946,42466,0399149325,8
191966,42466,0553380095,10
191970,42466,0609800140,10
191973,42466,0671028375,8
191974,42466,0671880187,8
191999,42482,0440220602,7
192000,42482,0446364495,7
192001,42482,0446516317,7
192003,42482,0671027123,8
192004,42482,0671521705,6
192098,42573,0060175818,8
192099,42573,0060194448,8
192100,42573,0061000280,7
192101,42573,0061092614,8
192103,42573,0061092886,7
192107,42573,0399145702,8
192117,42573,0515094978,8
192118,42573,0515102652,7
192123,42573,0842329285,6
192124,42573,0842332251,6
192157,42597,0142001740,8
192159,42597,0312278586,6
192165,42597,037541309X,8
192166,42597,0375421440,8
192167,42597,0375726349,6
192168,42597,0440221595,9
192169,42597,0440236673,9
192170,42597,044023722X,9
192173,42597,0553582755,9
192174,42597,0671867172,7
192177,42597,0743457358,8
192179,42597,0786868716,8
192180,42597,155166674X,9
192198,42611,0425189031,6
192199,42611,0440225299,8
192200,42611,0446357405,7
192202,42611,0553287737,6
192203,42611,0671028383,8
192204,42611,0767902521,9
192224,42651,0060930535,8
192226,42651,0312313810,7
192227,42651,0375706771,9
192230,42651,038550926X,10
192233,42651,0670892742,7
192235,42651,0971880107,7
192236,42651,1573229350,6
192434,42730,0151008116,7
192436,42730,0385474016,7
192437,42730,0440406498,7
192438,42730,0671003755,6
192439,42730,0679735909,10
192440,42730,0684871483,7
192441,42730,0786808551,8
192500,42780,0312983271,7
192501,42780,0345313860,10
192502,42780,044100069X,10
192503,42780,0441005837,10
192504,42780,0441008534,9
192505,42780,0441009239,8
192506,42780,067187750X,10
192612,42847,0316969680,7
192613,42847,0374281602,7
192615,42847,0375502238,8
192616,42847,038533558X,8
192617,42847,0385503954,8
192624,42847,157322202X,6
192670,42883,0061098795,7
192675,42883,0425191184,6
192678,42883,0440498058,10
192680,42883,0451523733,7
192682,42883,051513595X,7
192759,42914,0140430725,10
192774,42914,0316769509,8
192782,42914,0345384350,7
192785,42914,0345391055,7
192786,42914,0345396936,9
192788,42914,0345425308,7
192795,42914,038533348X,9
192810,42914,0425130711,7
192823,42914,0449225046,8
192831,42914,0451151259,8
192832,42914,0451153553,9
192837,42914,0451176464,5
192851,42914,0452262143,8
192852,42914,0452266564,10
192867,42914,055321313X,9
192868,42914,0553213148,9
192877,42914,0553274295,9
192896,42914,0671729411,7
192901,42914,067942525X,6
192956,42914,1558744592,10
192958,42914,1558745718,10
192960,42914,1558747109,10
193060,42948,0440235162,10
193061,42948,0440237262,9
193067,42948,0449006344,8
193069,42948,0451206525,9
193082,42948,0679746048,8
193085,42948,0743477081,5
193160,43004,0060175966,8
193179,43004,0316602906,7
193184,43004,0375502025,7
193186,43004,0375725784,8
193193,43004,0425195449,9
193203,43004,0553582364,7
193247,43006,0316666009,5
193249,43006,0375705856,9
193253,43006,0380789019,7
193258,43006,044100069X,9
193261,43006,0441304834,7
193266,43006,0449210820,8
193268,43006,051511779X,7
193274,43006,0553579525,8
193279,43006,0684859777,9
193286,43006,0886777844,9
193287,43006,0886779758,7
193330,43021,0440501601,8
193334,43021,0446603929,10
193335,43021,0446605484,10
193337,43021,0446609323,10
193341,43021,0451191722,8
193345,43021,0515134279,8
193355,43021,0671723650,10
193375,43021,0812570944,10
193459,43093,0064403319,8
193463,43093,0142004235,8
193474,43093,0440211727,7
193475,43093,0440220424,8
193489,43093,1573225789,10
193566,43157,0140067477,8
193567,43157,0140230165,10
193569,43157,0440212812,9
193571,43157,0451142934,9
193572,43157,0451170113,9
193573,43157,0451180232,10
193574,43157,0553274325,10
193575,43157,0743417682,8
193584,43163,0064402053,10
193585,43163,0140067477,5
193587,43163,0141000198,8
193588,43163,0142001740,10
193592,43163,0316666343,10
193595,43163,0375412824,7
193602,43163,0385335482,6
193604,43163,0425152499,9
193611,43163,0446672211,10
193616,43163,0671027646,5
193748,43246,0060926317,9
193752,43246,0060929790,10
193762,43246,0060959037,9
193791,43246,0064405052,10
193798,43246,0066238501,10
193827,43246,0140067779,9
193839,43246,0140113428,7
193875,43246,014028009X,8
193889,43246,014034991X,8
193891,43246,014038572X,10
193896,43246,014100018X,10
193907,43246,0151002630,8
193916,43246,0156005891,7
193918,43246,015600710X,9
193924,43246,0156628708,9
193953,43246,0312265859,8
193958,43246,0312274920,10
193962,43246,0312305060,7
193974,43246,0312966970,10
193985,43246,0312980140,5
193989,43246,0316096199,9
193990,43246,0316168688,10
193997,43246,0316603570,9
194004,43246,0316781266,6
194007,43246,0316788228,7
194010,43246,0316969443,9
194014,43246,0330258648,10
194052,43246,0345377648,10
194073,43246,0345435168,8
194076,43246,0345439104,8
194077,43246,0345442822,9
194078,43246,0345443284,9
194079,43246,0345445848,8
194082,43246,0345453387,8
194083,43246,0345457641,8
194108,43246,0375412824,8
194128,43246,0375709150,7
194131,43246,0375727345,8
194139,43246,0380717018,8
194141,43246,0380718340,10
194144,43246,0380723085,8
194153,43246,0380784505,8
194159,43246,0380791978,9
194181,43246,0385259956,9
194192,43246,038533334X,7
194201,43246,0385484518,10
194208,43246,0385504470,8
194209,43246,0385507607,8
194210,43246,0385508042,7
194211,43246,0385658117,9
194218,43246,0385722206,8
194219,43246,0385729340,10
194265,43246,0399149325,5
194283,43246,0425105334,9
194307,43246,0425163407,8
194325,43246,0425176487,7
194333,43246,0425178579,7
194336,43246,0425179451,7
194367,43246,0440221099,9
194417,43246,0446525502,10
194429,43246,0446605239,9
194431,43246,0446606812,9
194437,43246,0446608890,6
194438,43246,0446608955,9
194440,43246,0446610038,9
194441,43246,0446610100,9
194446,43246,0446612790,9
194448,43246,0446670251,8
194480,43246,0449223604,9
194488,43246,0451151259,10
194536,43246,0452284449,9
194565,43246,0552137030,9
194569,43246,0552146153,9
194618,43246,0553572040,7
194631,43246,0553578693,9
194633,43246,0553580884,8
194671,43246,0609804138,5
194676,43246,0670032891,9
194697,43246,0671001795,9
194702,43246,0671008978,10
194715,43246,0671027646,8
194726,43246,0671042572,7
194792,43246,0676973655,8
194812,43246,0679463070,10
194824,43246,067976402X,10
194829,43246,0679781587,8
194846,43246,0684854759,9
194883,43246,0740704818,10
194903,43246,0743412028,5
194916,43246,0747522669,9
194951,43246,0770423345,9
194996,43246,0786865504,8
194998,43246,0786866586,9
195013,43246,080410753X,7
195052,43246,0842329218,9
195113,43246,1400031346,9
195114,43246,1400031354,9
195125,43246,1551665301,9
195130,43246,1551669153,9
195169,43246,1573228737,8
195183,43246,1592400876,9
195187,43246,1853260010,7
195197,43246,1857989546,8
195252,43282,0140296298,5
195254,43282,0312291639,9
195256,43282,0373250150,5
195257,43282,0385335881,7
195258,43282,0385336179,7
195260,43282,0452284481,8
195262,43282,0671021001,5
195265,43282,0743227441,8
195271,43282,0842329218,7
195397,43359,0142001805,8
195401,43359,0312924585,8
195418,43359,0425116840,8
195423,43359,0440211727,8
195444,43359,0553271636,8
195445,43359,0553293354,10
195448,43359,0553576143,6
195483,43359,0886773784,9
195486,43359,1559029838,10
195663,43436,0393316041,10
195666,43436,0439064872,9
195668,43436,0439139600,9
195672,43436,0525947647,7
195680,43436,0679724362,7
195684,43436,0747532745,9
195728,43481,0061093327,10
195729,43481,006109921X,10
195730,43481,0061099732,8
195731,43481,0140244824,9
195732,43481,0142000205,9
195733,43481,0345449347,9
195734,43481,0375703063,5
195735,43481,037570504X,5
195736,43481,0375726403,6
195737,43481,0385265700,9
195738,43481,0385337639,9
195739,43481,0440212359,8
195740,43481,0440222656,10
195741,43481,044022425X,9
195742,43481,0449003981,9
195744,43481,0449911519,10
195746,43481,0451202503,7
195748,43481,0553572512,6
195749,43481,0553572997,8
195750,43481,0553576089,8
195751,43481,0671003755,8
195752,43481,0671867091,8
195753,43481,068484477X,9
195755,43481,0743437640,8
195757,43481,0812543262,5
195851,43595,0006514855,8
195860,43595,0312261594,8
195864,43595,0375727345,9
195868,43595,0446608955,9
195873,43595,0671510053,8
195879,43595,0767907817,10
195898,43619,0007154615,6
195903,43619,0060927569,4
195905,43619,0060930535,9
195921,43619,0316782505,6
195938,43619,0345446860,8
195942,43619,0375703055,10
195952,43619,0380818973,8
195971,43619,0425154092,9
195975,43619,0425163407,7
195976,43619,0425167313,8
195977,43619,0425169693,8
195990,43619,0440221315,9
195993,43619,0440224594,7
195996,43619,0440225701,9
196002,43619,0440236673,10
196004,43619,0440241073,9
196018,43619,0446607657,8
196020,43619,0446608955,6
196022,43619,0446609404,10
196025,43619,0446672211,10
196033,43619,0449910571,10
196034,43619,0449911446,10
196036,43619,0451124340,10
196067,43619,067100042X,7
196069,43619,067102423X,10
196073,43619,0671867156,5
196096,43626,0061090808,8
196097,43626,0345353145,6
196098,43626,0425113884,5
196099,43626,0425168220,7
196100,43626,0440236673,8
196101,43626,0446610038,7
196102,43626,0449225046,5
196105,43626,0671867156,8
196252,43687,0061015725,7
196260,43687,0312195516,8
196264,43687,0312966091,9
196266,43687,0312990456,9
196269,43687,0345313860,7
196270,43687,0345337662,8
196272,43687,0345351525,8
196273,43687,0345370775,7
196274,43687,034538475X,7
196280,43687,0380727501,5
196281,43687,0380757478,6
196282,43687,0380792745,7
196317,43687,0553250426,8
196318,43687,0553250531,7
196320,43687,0553273914,8
196321,43687,0553280945,7
196322,43687,0553580191,9
196325,43687,0671001795,9
196327,43687,0671027360,7
196328,43687,0671027387,6
196330,43687,0671617028,9
196334,43687,0671774670,7
196335,43687,0679751521,8
196341,43687,0786886307,7
196351,43687,1400034779,6
196491,43806,0312952716,10
196495,43806,0312979096,10
196560,43806,0375506039,10
196562,43806,038039586X,10
196582,43806,043935806X,10
196585,43806,0440200989,10
196615,43806,0451169514,10
196619,43806,0451204123,10
196640,43806,0671004530,10
196646,43806,0671032658,8
196664,43806,0743439740,10
196684,43806,1551665301,10
196693,43806,1558745157,10
196789,43842,0060256737,10
196812,43842,0060934417,5
196829,43842,014100018X,10
196830,43842,0141000198,5
196833,43842,0142004278,10
196842,43842,0312265859,10
196843,43842,0312265867,10
196844,43842,0312278586,5
196849,43842,0312924585,10
196858,43842,0312980140,10
196867,43842,0312986343,8
196872,43842,0316096199,10
196876,43842,0316734837,7
196880,43842,0316899984,6
196882,43842,0345361792,10
196896,43842,0345438825,10
196898,43842,0345445848,8
196899,43842,0345447832,10
196901,43842,0345450892,8
196914,43842,0373250207,10
196918,43842,0375413634,8
196929,43842,0375726403,3
196930,43842,0375727345,5
196931,43842,0375760911,5
196956,43842,038529929X,10
196968,43842,0385503822,4
196976,43842,0399143165,3
196984,43842,0399148027,4
197039,43842,0440206154,10
197059,43842,0446350109,10
197075,43842,0446606812,10
197081,43842,0446609943,8
197084,43842,0446611867,8
197123,43842,0451202341,8
197165,43842,0515133973,8
197172,43842,0553255762,10
197176,43842,0553279378,10
197181,43842,0553382411,8
197196,43842,0553582763,8
197223,43842,0671024094,10
197234,43842,0671038443,10
197250,43842,0671741039,10
197273,43842,0684855631,10
197276,43842,0684871262,8
197278,43842,0684872153,10
197303,43842,0743221990,8
197337,43842,0767915054,8
197356,43842,080410526X,10
197357,43842,0804105820,10
197384,43842,0842329129,8
197435,43842,1565122968,8
197443,43842,1885171080,8
197463,43850,3423201509,10
197464,43850,3423202327,9
197465,43850,3423202947,6
197466,43850,3423203668,9
197467,43850,3423204206,9
