,isbn,title,author,year,publisher,tag_name
13248,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,school-books
13249,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,school-reads
13250,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,general-fiction
13251,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,historical-fiction
13252,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,literary-fiction
13253,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,southern
13254,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,american-lit
13255,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,american-literature
13256,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,southern-lit
13257,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,southern-fiction
13258,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,southern-literature
13259,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,american-south
13260,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,the-south
13261,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,family
13262,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,classics-to-read
13263,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,to-read-classics
13264,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,high-school
13265,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,college
13266,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,modern-library-top-100
13267,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,lit
13268,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,modern-library-100-best-novels
13269,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,banned-books
13270,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,stream-of-consciousness
13271,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,banned
13272,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,classic-fiction
13273,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,american-classics
13274,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,classic-lit
13275,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,nobel-prize
13276,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,nobel
13277,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,rory-gilmore-challenge
13278,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,oprah-s-book-club
13279,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,rory-gilmore
13280,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,oprah
13281,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,gothic
13282,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,death
13283,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,rory-gilmore-reading-list
13284,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,gilmore-girls
13285,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,1930s
13286,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,nobel-laureates
13287,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,oprah-book-club
13288,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,oprahs-book-club
13289,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,ap-lit
13290,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,rory-gilmore-book-challenge
13291,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,modern-library-100
13292,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,gilmore-girls-reading-list
13293,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,the-rory-gilmore-reading-challenge
13294,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,modernism
13295,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,modernist
13296,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,mississippi
13297,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,southern-gothic
13298,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,faulkner
13299,067973225X,As I Lay Dying: The Corrected Text (Vintage International),William Faulkner,1990,Vintage Books USA,william-faulkner
13300,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,to-read
13301,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,fantasy
13302,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,favorites
13303,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,currently-reading
13304,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,fiction
13305,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,books-i-own
13306,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,owned
13307,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,series
13308,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,favourites
13309,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,magic
13310,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,owned-books
13311,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,re-read
13312,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,sci-fi-fantasy
13313,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,default
13314,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,my-books
13315,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,i-own
13316,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,favorite-books
13317,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,novels
13318,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,fantasy-sci-fi
13319,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,paranormal
13320,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,my-library
13321,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,english
13322,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,urban-fantasy
13323,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,british
13324,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,books
13325,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,supernatural
13326,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,own-it
13327,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,library
13328,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,audio
13329,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,novel
13330,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,scifi-fantasy
13331,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,shelfari-favorites
13332,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,kindle
13333,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,to-buy
13334,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,ebook
13335,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,contemporary
13336,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,have
13337,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,fantasy-fiction
13338,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,finished
13339,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,read-again
13340,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,borrowed
13341,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,sci-fi
13342,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,love
13343,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,thriller
13344,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,wish-list
13345,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,recommended
13346,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,science-fiction
13347,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,shelfari-wishlist
13348,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,adult
13349,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,book-club
13350,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,speculative-fiction
13351,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,20th-century
13352,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,abandoned
13353,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,ebooks
13354,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,unfinished
13355,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,did-not-finish
13356,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,to-read-fiction
13357,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,on-hold
13358,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,hardcover
13359,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,calibre
13360,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,maybe
13361,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,read-in-2010
13362,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,paperback
13363,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,in-my-library
13364,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,want-to-read
13365,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,my-collection
13366,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,general-fiction
13367,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,stories
13368,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,speculative
13369,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,scanned
13370,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,horror
13371,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,suspense
13372,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,dark
13373,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,modern-fantasy
13374,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,buy
13375,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,weird
13376,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,apocalyptic
13377,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,dark-fantasy
13378,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,ghost
13379,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,currently-own
13380,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,to-read-horror
13381,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,fiction-horror
13382,006093316X,The Great and Secret Show: The First Book of the Art,Clive Barker,1999,Perennial,scary
