,uid,bid,rating
311838,75028,0449911519,7
311891,75081,0060976845,10
311911,75081,0316777722,5
311917,75081,0375400117,10
311941,75081,0440211727,8
311944,75081,0446519138,9
311946,75081,0446606812,10
311951,75081,0451203895,8
311960,75081,0553272535,10
311968,75081,0671003755,9
311996,75081,0786868716,10
312082,75089,0066214122,5
312085,75089,0312995423,5
312086,75089,0316666343,8
312087,75089,0345386108,6
312089,75089,0385502532,5
312091,75089,0425144429,7
312092,75089,0440218535,8
312098,75089,0446672211,8
312118,75089,0684872153,9
312326,75119,006000438X,10
312332,75119,0385420161,10
312338,75119,0671510053,10
312340,75119,0679731725,10
312342,75119,0679745203,10
312377,75149,0060929871,8
312378,75149,0060930535,7
312380,75149,0060934417,6
312383,75149,0140177396,10
312387,75149,0142001740,9
312390,75149,0156005891,7
312392,75149,0156027321,7
312395,75149,0156628708,6
312405,75149,0316601950,7
312410,75149,0316779237,3
312424,75149,039592720X,10
312427,75149,0440212561,7
312436,75149,0452282152,10
312464,75149,1400031354,7
312465,75149,1400031362,6
312466,75149,1400032717,7
312467,75149,1400034779,6
312470,75149,1573227331,9
312942,75485,0345313860,7
312944,75485,0345351525,7
312952,75485,0375727345,10
312953,75485,0380002930,10
312958,75485,0385315236,10
312961,75485,0385504209,10
312972,75485,0425121259,8
312977,75485,0446532231,9
312984,75485,0451156609,8
312988,75485,0451524934,10
312990,75485,0525941908,7
313005,75485,0740704818,10
313013,75485,0805036504,7
313063,75491,0316780812,9
313065,75491,0345436911,8
313068,75491,0385420161,9
313069,75491,044651652X,8
313070,75491,0446608955,9
313071,75491,0446672211,7
313080,75491,0743237188,9
313292,75591,0060392452,10
313295,75591,0060922532,9
313303,75591,0060964049,9
313307,75591,0060976845,7
313322,75591,0140179836,7
313324,75591,014023313X,8
313333,75591,014131088X,7
313362,75591,031242227X,9
313388,75591,0316779237,8
313390,75591,0316780375,8
313400,75591,0345438329,9
313412,75591,0375727132,8
313414,75591,0375727345,6
313419,75591,0380977788,7
313420,75591,0385199570,10
313441,75591,0385479565,8
313444,75591,0385509510,9
313445,75591,0385720955,8
313447,75591,0385722206,7
313448,75591,0385730586,10
313451,75591,0394820371,7
313468,75591,0425162443,10
313470,75591,0439064864,10
313472,75591,0440180295,8
313490,75591,0446391301,10
313491,75591,0446532231,8
313493,75591,0446670251,9
313495,75591,0449907481,10
313500,75591,0449912558,10
313518,75591,0452269571,9
313538,75591,0517122707,10
313555,75591,0553275976,9
313557,75591,0553278355,10
313558,75591,0553289691,6
313560,75591,0553574663,5
313564,75591,059035342X,10
313569,75591,0609804138,10
313575,75591,067088300X,9
313577,75591,0670892963,5
313582,75591,0671510053,9
313598,75591,0679429220,10
313606,75591,0679731725,7
313607,75591,0679734775,9
313613,75591,0679746048,10
313614,75591,0679751602,8
313620,75591,0684801221,10
313658,75591,0802130208,10
313663,75591,0804111359,10
314250,75819,0066214122,10
314255,75819,0312995423,9
314256,75819,0316666343,9
314257,75819,0316769487,2
314260,75819,0345348109,6
314261,75819,0345378482,9
314266,75819,0380012863,5
314270,75819,0385424728,5
314273,75819,038550120X,8
314274,75819,0385504209,10
314275,75819,0385509510,9
314276,75819,0385511612,10
314285,75819,0425133540,8
314287,75819,0439064864,7
314288,75819,0439139597,7
314289,75819,043935806X,10
314290,75819,0440206154,9
314291,75819,0440234743,7
314292,75819,0440236673,9
314297,75819,0451191145,10
314299,75819,0452283442,7
314301,75819,0525947299,9
314307,75819,0590353403,9
314309,75819,0671041789,5
314314,75819,0679444815,10
314315,75819,0679446486,8
314316,75819,0679457526,8
314332,75819,0743211383,8
314337,75819,0743486226,10
314339,75819,0767902521,7
314346,75819,0786868716,6
314512,75860,0312983271,7
314632,75860,0380789035,8
314650,75860,0385315236,8
314696,75860,0440226430,8
314701,75860,0440241162,6
314836,75860,0767907817,5
315305,76102,0380789019,8
315306,76102,0385486804,10
315317,76102,0425179885,7
315318,76102,0425182878,8
315330,76102,0553278355,9
315334,76102,0553561618,6
315335,76102,055356451X,6
315341,76102,0671617028,9
315431,76151,0312265859,10
315432,76151,0312265867,10
315436,76151,0312306326,10
315438,76151,0312980140,10
315441,76151,0316569321,10
315442,76151,0316602051,10
315443,76151,0316603287,10
315444,76151,0316666343,10
315492,76151,0385484518,10
315493,76151,038550120X,10
315495,76151,0385505833,10
315505,76151,0399148639,10
315521,76151,0441304834,10
315526,76151,0446527165,10
315537,76151,051511992X,10
315557,76151,0553268880,10
315578,76151,0553583468,10
315594,76151,067101420X,10
315618,76151,0671744216,10
315628,76151,067976402X,1
315633,76151,0684853507,10
315634,76151,0684867621,10
315635,76151,0743206029,5
315637,76151,0743211375,5
315638,76151,0743211383,10
315698,76168,0345342968,7
315700,76168,0345370775,10
315706,76168,0385474016,7
315716,76168,044023722X,6
315719,76168,0440498058,9
315722,76168,0446608955,8
315744,76168,0671004107,9
315758,76168,0684801523,8
315784,76173,0425147584,7
315786,76173,0425172546,8
315789,76173,0425180964,8
315790,76173,0425182878,5
315794,76173,0440241073,8
315796,76173,0446607657,6
315798,76173,0446667900,7
315800,76173,0451188454,7
315806,76173,0515133302,7
315807,76173,0553582143,7
315837,76218,0446359866,8
315838,76218,0446601241,6
315842,76218,067102423X,3
315843,76218,0671041789,9
315846,76218,0679419462,8
315854,76223,0028604199,8
315861,76223,0066214122,8
315879,76223,0312305060,8
315884,76223,0345325818,6
315887,76223,0345339681,9
315888,76223,0345350499,10
315890,76223,0345370775,8
315891,76223,0345380371,8
315896,76223,0439064864,7
315897,76223,0439136350,7
315898,76223,0439139600,8
315904,76223,0440206154,7
315909,76223,0441172717,10
315912,76223,0446673544,8
315914,76223,0451167805,6
315920,76223,0552137030,9
315924,76223,0553573403,10
315932,76223,0590353403,9
315935,76223,0670880728,8
315936,76223,0679444815,7
316029,76223,0812511816,9
316334,76351,038550120X,10
316335,76351,0385503822,10
316336,76351,0385508042,10
316342,76351,051513287X,10
316344,76351,0553260111,10
316346,76351,0553265741,10
316348,76351,0553582127,10
316355,76351,1558745718,10
316408,76352,0060915544,8
316410,76352,0060921145,8
316411,76352,0060922532,8
316412,76352,0060934417,6
316719,76352,0345342968,9
316824,76352,0345447867,5
318671,76352,0553275976,5
319508,76352,0842329129,8
319686,76352,1558744150,9
319691,76352,1558745718,8
319969,76482,015100692X,5
319977,76482,0312195516,5
319982,76482,0312305060,5
319989,76482,0345417623,5
319991,76482,0374100128,5
320013,76482,0425179613,5
320024,76482,0452282152,5
320064,76482,080410753X,5
320081,76482,1558743669,5
320092,76483,0060173289,9
320120,76483,0316569321,9
320144,76483,0385484518,10
320157,76483,0439064872,10
320168,76483,0452282829,9
320179,76483,0553582526,8
320190,76483,0671880314,10
320193,76483,0679419462,9
320200,76483,0684801221,9
320215,76483,080411109X,10
320240,76483,1558745718,10
320286,76499,0060921145,5
320288,76499,0060929790,10
320289,76499,0060930187,10
320290,76499,0060931418,10
320384,76499,014029628X,10
320463,76499,0156628708,5
320602,76499,0316769509,10
320613,76499,034536676X,10
320652,76499,0380012863,5
320690,76499,0393312836,10
320744,76499,0394820371,5
320773,76499,0440180295,10
320775,76499,0440220424,10
320783,76499,0440414806,10
320789,76499,0441172717,10
320822,76499,0452268060,8
320824,76499,0452269571,5
320883,76499,0553213695,10
320890,76499,0553278223,10
320892,76499,0553296981,10
320915,76499,0671004107,10
320917,76499,0671021001,5
320992,76499,0684801221,10
321001,76499,0684833395,10
321065,76499,0802130208,10
321330,76530,0060392452,10
321332,76530,0060920084,5
321333,76530,0061015725,6
321338,76530,0312282990,9
321346,76530,0345413873,5
321356,76530,0385509510,8
321369,76530,059035342X,10
321371,76530,0609608444,6
321379,76530,0767903382,9
321381,76530,0805063897,7
321679,76626,0064400557,9
321683,76626,0064407667,8
321684,76626,0064407675,9
321685,76626,0064407683,7
321700,76626,0064471101,9
321707,76626,0091867770,8
321864,76626,0140430725,9
321923,76626,0142001805,9
321986,76626,0156027321,9
322108,76626,0330262130,9
322127,76626,0330332775,8
322223,76626,0375703861,8
322234,76626,037582233X,9
322235,76626,0380002930,10
322241,76626,0380789035,9
322249,76626,038542017X,9
322250,76626,0385482388,7
322259,76626,0385512104,9
322337,76626,043935806X,7
322338,76626,0440206154,5
322345,76626,0440487617,6
322346,76626,0440498058,10
322354,76626,0446310786,10
322368,76626,0451526341,10
322377,76626,0452283442,8
322405,76626,0552124753,4
322407,76626,0552131059,8
322437,76626,0552998001,8
322440,76626,0552998486,8
322448,76626,0553275976,9
322505,76626,0590660543,9
322537,76626,0679735909,10
322652,76626,0749397543,9
322691,76626,0786817070,5
323014,76710,0060740450,6
323023,76710,0312265867,7
323024,76710,0312306326,8
323027,76710,031298328X,9
323028,76710,0312983298,9
323035,76710,0399141464,9
323036,76710,0399150897,7
323045,76710,0446611085,6
323062,76710,0515132020,8
323212,76803,0140185216,7
323221,76803,0375502238,8
323227,76803,0446607657,8
323231,76803,0452280621,9
323234,76803,0553289691,9
323239,76803,0679746048,8
323274,76818,0060502258,5
323307,76818,0312971346,8
323309,76818,0312976275,9
323312,76818,0312983867,8
323314,76818,0312990456,7
323315,76818,0316168815,10
323321,76818,0345339681,10
323374,76818,0385479565,7
323422,76818,0441172717,8
323434,76818,0446365386,8
323455,76818,0451197399,10
323463,76818,0452268060,9
323487,76818,0553574574,10
323539,76818,0804106304,10
323678,76888,0060929871,7
323679,76888,0345313860,9
323680,76888,0345337662,8
323681,76888,0345351525,3
323683,76888,034538475X,7
323685,76888,0345409671,9
323687,76888,0385498721,10
323689,76888,0385720920,10
323690,76888,0393319296,7
323691,76888,0399501487,6
323692,76888,0451160525,9
323693,76888,0451163524,9
323696,76888,0451524934,9
323701,76888,067102423X,7
323703,76888,0743467523,9
323705,76888,0805062971,8
323803,76942,0316569321,6
323815,76942,0345314255,8
323929,76942,0425179613,6
323930,76942,0425180638,8
323955,76942,0440224624,7
323958,76942,0440235162,6
324010,76942,0449002632,8
324021,76942,0449221512,5
324063,76942,0552137030,9
324088,76942,0553289411,7
324121,76942,0671708635,7
324152,76942,080411868X,6
324676,77181,0060934417,8
324679,77181,0060976845,8
324691,77181,031242227X,7
324692,77181,0316666343,8
324702,77181,0385484518,10
324703,77181,0385504209,7
324716,77181,0446670111,9
324720,77181,0452260116,5
324728,77181,0553274295,8
324729,77181,0553277472,6
324734,77181,0609804138,10
324744,77181,0684800713,10
325041,77307,0385484518,8
325042,77307,0385504209,8
325046,77307,0451191145,10
325047,77307,0451191153,10
325048,77307,0671027344,9
325049,77307,0786868716,8
325427,77480,0345353145,8
325428,77480,0345361792,8
325430,77480,034540288X,8
325453,77480,0385472951,8
325459,77480,0425119653,7
325460,77480,0425128164,7
325491,77480,0446608815,8
325492,77480,0446610038,8
325494,77480,0446612545,8
325495,77480,0449003787,8
325512,77480,0553348981,10
325516,77480,0553582763,9
325536,77480,0743417682,8
325560,77480,0971880107,2
325587,77491,0345361792,10
325589,77491,0375703861,9
325599,77491,0441000916,5
325604,77491,0441304834,5
325607,77491,067102423X,10
325761,77585,0312195516,10
325763,77585,0345342968,10
325764,77585,0345417623,10
325765,77585,0345444884,10
325766,77585,038542017X,10
325767,77585,0385484518,10
326064,77809,006019491X,10
326069,77809,0060928336,10
326070,77809,0060930535,8
326071,77809,0060987103,6
326111,77809,0312263120,7
326133,77809,0316666343,5
326146,77809,0345436911,5
326183,77809,0385424736,7
326191,77809,038550926X,6
326192,77809,0385509456,8
326202,77809,0425128164,7
326256,77809,0452282152,7
326294,77809,0553296981,9
326326,77809,0671021001,5
326336,77809,0679419462,9
326338,77809,0679429220,10
326408,77809,0812550706,9
327516,78015,0060391626,10
327518,78015,0061097101,9
327520,78015,0316666343,8
327523,78015,0345361792,10
327524,78015,0345409671,7
327525,78015,0375500510,9
327526,78015,0375506276,9
327529,78015,0385720106,9
327531,78015,0440224594,3
327532,78015,0440226430,8
327533,78015,0446672211,8
327534,78015,0553258001,10
327539,78015,0684848783,8
327787,78328,0345313860,8
327792,78328,0345337662,8
327794,78328,0345351525,8
327800,78328,034538475X,8
327802,78328,0345409671,7
327806,78328,0743227441,9
327964,78448,0060173289,8
327968,78448,006101351X,10
327970,78448,0070212570,9
327976,78448,0316666343,9
327978,78448,0316782505,7
327983,78448,0345354621,8
327988,78448,0345368754,8
327990,78448,0345409973,8
328002,78448,038542017X,7
328003,78448,0385484518,10
328016,78448,0425083837,8
328020,78448,0425116840,8
328021,78448,0425119653,8
328028,78448,0425169863,9
328033,78448,0440224764,9
328035,78448,0440235162,8
328039,78448,0446519138,8
328055,78448,0452260116,8
328066,78448,0553260111,8
328072,78448,0553273914,8
328082,78448,0671026011,8
328085,78448,0671525743,8
328091,78448,0671729411,9
328096,78448,067976402X,8
328097,78448,0684865742,8
328425,78553,0399144463,9
328435,78553,0439064864,10
328436,78553,0439136350,10
328437,78553,0439139597,10
328438,78553,043935806X,10
328515,78553,0515130389,10
328542,78553,0553296981,10
328553,78553,0590353403,10
328555,78553,0609610597,9
328558,78553,0671036505,9
328628,78553,0875421180,10
328899,78719,0140440046,6
328901,78719,0345413369,9
328904,78719,0440180295,9
328914,78719,0553262505,6
328919,78719,0684833395,9
328921,78719,0805062971,8
329158,78778,0140179836,8
329159,78778,0140244824,9
329161,78778,0312291639,9
329167,78778,0451203771,6
329170,78778,080411935X,10
329208,78783,0060922532,8
329223,78783,0060987529,5
329305,78783,0140293248,7
329412,78783,0316168815,9
329417,78783,0316666343,10
329481,78783,0345423291,10
329497,78783,0345443284,8
329498,78783,0345445848,10
329656,78783,0380718340,9
329706,78783,038079487X,8
329780,78783,0385335482,8
329782,78783,0385335881,9
329783,78783,0385336179,9
329798,78783,0385720106,9
329866,78783,0425147622,10
329872,78783,0425163407,9
329876,78783,0425169863,10
329881,78783,0425172546,9
329900,78783,0425192725,10
329942,78783,0440215625,10
329959,78783,0440222656,9
329965,78783,044022425X,10
329985,78783,0440235596,9
330079,78783,0446610399,8
330131,78783,0449221482,7
330132,78783,0449221490,8
330140,78783,0449223604,9
330148,78783,0449907481,7
330167,78783,0451166892,10
330251,78783,0452281903,10
330552,78783,0671036505,10
330563,78783,0671042572,8
330608,78783,0671693816,8
330617,78783,0671727583,7
330707,78783,0684853515,7
330711,78783,0684872153,9
330724,78783,0743203631,8
330794,78783,0767915054,8
330838,78783,080411868X,7
330842,78783,0805019375,8
330847,78783,0805063897,9
330938,78783,089480829X,9
331016,78783,1558743669,10
331017,78783,1558745157,10
331022,78783,1573225789,8
331146,78834,0064472272,10
331172,78834,014028009X,7
331223,78834,031242227X,7
331246,78834,0316769487,10
331247,78834,0316776963,10
331248,78834,0316777730,6
331316,78834,0375703055,7
331328,78834,0375760911,8
331330,78834,0380002930,10
331394,78834,0399501487,10
331421,78834,043935806X,10
331468,78834,0446532231,10
331503,78834,0449911519,10
331510,78834,0451191145,10
331524,78834,0451526341,10
331730,78834,0671693816,8
331732,78834,0671727796,10
331750,78834,0679751521,7
331801,78834,0743211375,10
331803,78834,0743224574,10
331833,78834,0786817070,7
331838,78834,0786867647,10
331862,78834,0805062971,10
332018,78841,0140244824,7
332019,78841,0316601950,7
332021,78841,0345435168,6
332023,78841,0375706771,6
332024,78841,0380730138,6
332027,78841,038572179X,7
332028,78841,0452260116,3
332029,78841,0452282195,5
332055,78846,014025448X,10
332062,78846,0312195516,8
332080,78846,0440220602,5
332085,78846,0449005615,10
332090,78846,0452282152,9
332107,78846,0671867172,8
332443,78973,0028604199,9
332452,78973,0060958022,8
332490,78973,0140298479,9
332515,78973,0316666009,8
332552,78973,0345413873,7
332553,78973,0345413903,8
332568,78973,0375504613,7
332578,78973,0380718340,8
332587,78973,0385335881,9
332588,78973,0385336179,9
332593,78973,0385494246,6
332599,78973,0385729332,7
332613,78973,0425119653,7
332617,78973,042513525X,8
332622,78973,0425144429,10
332624,78973,0425151867,7
332626,78973,0425155404,7
332631,78973,0425166619,7
332635,78973,0425180638,7
332638,78973,042518630X,7
332640,78973,0439139600,10
332659,78973,0440234743,7
332662,78973,0440241413,9
332670,78973,0446525537,7
332673,78973,0446527793,8
332682,78973,0446604801,7
332683,78973,0446605484,8
332685,78973,0446609404,8
332690,78973,0446610399,7
332691,78973,0446611212,8
332692,78973,0446611867,7
332694,78973,0446613266,7
332696,78973,0446676098,8
332707,78973,0451167317,7
332710,78973,0451176464,9
332711,78973,0451177096,7
332714,78973,0451184963,8
332739,78973,0552998486,8
332746,78973,0553213105,7
332748,78973,0553273914,8
332750,78973,0553292722,7
332754,78973,055356160X,6
332755,78973,0553561618,6
332757,78973,055356451X,7
332758,78973,0553564528,7
